Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,02/27/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Nigeria,NGA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.634006584,3.114867861,2.484843267,2.459956251,1.034345032,1.692361519,0.933655816,1.222448337,0.577458572,0.655098278,-1.150855803,0.329731934,0.301613208,0.375338495,0.257421832,0.65845266,0.352544297,1.159069795,0.762696402,4.282087862,1.08795099,1.450317769,1.87601773,4.847790004,5.790847305,0.762195576,0.977520982,0.862276325,0.548616188,1.692557514,1.641739329,1.608284185,1.964726797,1.911463474,1.374086175,2.828830019,2.056023761,2.189934296,2.431642644,2.930908157,1.658474771,2.154610831,1.539029779,1.080240346,0.825653017,0.619545715,1.099403957,0.932279763,0.502803407,
Nicaragua,NIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.931531879,1.609056372,1.135276235,1.207054199,0.907357459,0.685349882,0.698100539,0.446457061,0.326777766,0.183263748,0.572468925,-0.001225345,0.404300156,0.003645189,0.239716744,-0.000372604,0.002079211,0.062577675,-0.003420877,0.276356312,0.066372417,2.82105613,0.836680054,2.208995767,1.208847067,2.147099242,2.785287802,4.633293719,4.707387717,6.946449705,5.217991628,2.821639385,3.902980206,3.782089333,4.313640892,3.814067387,4.240290143,5.141871084,7.382607164,5.228511452,5.593334702,9.579151709,7.289209251,7.425152893,7.441671419,7.446279287,6.764238337,5.575856935,2.738254558,
Netherlands,NLD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.65754324,1.688902092,1.379274252,1.557601995,1.264410011,1.229309944,0.53229377,0.47654841,0.694307414,0.954617275,1.167488321,1.096089776,0.774546108,0.885002319,1.193041827,1.045999344,1.557819201,1.236108046,1.825567453,3.313237578,3.353636969,1.717195065,1.704449131,1.804638947,1.879701017,2.698679061,3.68584505,2.647078659,8.588628467,9.210568357,15.15447847,12.05874241,5.403792763,3.534331981,21.29134764,30.63656066,51.20483983,86.58908577,20.62558999,11.04179359,13.67345153,36.73002673,28.56699931,37.48073486,13.20199376,41.91876291,30.84237464,11.57182769,-26.19545708,
Norway,NOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.499448924,0.644581086,0.697060387,0.92747691,1.274603635,0.66816294,1.033299414,1.850958,1.052840981,0.755391158,0.092825218,1.050379872,0.718349985,0.539366688,-0.285861781,-0.648495094,1.29454314,0.201684595,0.275672098,1.471530411,0.836441265,-0.29020152,-0.510642626,0.822301973,2.152412861,1.573882182,2.34068795,2.797907546,3.662264602,3.587597582,4.865519279,1.833750291,1.540348018,1.826185306,1.859462653,3.256481585,3.437084526,6.187028113,4.451751149,2.236141349,5.045810033,2.066358679,5.475490173,-0.261803344,0.650516595,1.885447809,-5.061604921,1.481097955,-3.996760842,
Nepal,NPL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.002929405,-0.001028699,0.020526234,,-0.002753317,0,0.025558508,0.016205267,0.015416899,-0.010107299,-0.001252385,-0.024518069,0.036804482,0.024809975,0.041041334,0.047003042,0.019500949,0.011914122,0.163746322,0.056611336,0,0,0,0,0.42374943,0.468752021,0.247611787,0.086439766,-0.008824253,0.347091875,-0.098374869,0.233443621,-0.005737557,0.030156296,-0.073509433,0.055606415,0.007932157,0.297715389,0.548294666,0.497114693,0.487781494,0.384925462,0.151990822,0.242380484,0.500315132,0.779430296,0.234799359,
Nauru,NRU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,
New Zealand,NZL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.247673519,1.390444931,1.32419375,1.62197647,1.804822671,1.074251124,2.04074546,0.999040235,1.477238759,1.69087786,1.437268555,0.724730746,1.136575662,1.000401244,0.536388549,0.913162317,1.272381374,0.587546174,0.345138194,0.987184304,3.703172576,3.956844135,2.61273592,4.728580077,4.730440856,4.458729265,5.586784108,2.901933605,3.247136192,1.602157748,-2.865294556,0.481362353,4.275332532,-3.811793238,2.232630391,1.662015177,2.609690732,3.157318389,1.944747225,-0.043173008,0.195319566,0.81823256,2.183326697,-0.036439007,1.617781494,-0.041404875,0.998172753,1.033461492,1.038851976,
OECD members,OED,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.429678054,0.421540777,0.403344736,0.436933971,0.551413188,0.380484379,0.322026871,0.372002841,0.388159926,0.449527237,0.564088475,0.562060284,0.480675587,0.422412535,0.459098464,0.334895389,0.577223103,0.878915143,0.898142502,1.072987906,1.121660223,0.720229192,0.662377206,0.747668355,0.80907754,1.027469667,1.10686033,1.393942776,2.41817404,3.709484313,4.788583999,2.558296007,2.091399411,1.637179243,2.020791516,3.155340642,4.072567877,5.403729612,3.567362115,1.758987135,2.23248554,2.776984859,2.185724951,2.283453782,1.87491109,3.438697541,3.700845045,2.186753569,0.81943481,
Oman,OMN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.178308989,-0.089697842,0.466120739,0.30778376,-3.711521559,5.067661582,3.177654651,1.753274007,3.148441304,3.148507182,1.645612511,0.861484433,2.410515742,1.948976317,1.791998269,1.611759829,1.915950086,0.446161032,1.094743371,1.198801199,1.217476463,1.192441754,0.837527935,1.136647514,0.591870835,0.335399748,0.396654915,0.407262496,0.724155461,0.255249022,0.420353038,0.02674047,0.542292347,0.115409584,0.448454041,4.949376621,4.288759216,7.917536986,4.846678424,3.070630412,2.119034948,2.398001684,1.779428223,2.046637479,1.586578559,-3.152039788,3.435287622,4.13226794,8.00015747,
Other small states,OSS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,6.586756557,3.04703773,0.952151873,0.75186193,1.640220171,2.522022995,0.724506412,1.007136156,1.534190364,1.793550837,-0.350055117,1.168432776,1.074801237,1.026435089,1.112046815,1.169291786,1.005024003,1.022569371,1.504371596,1.114028555,1.210076632,2.107839273,2.726725311,-0.110463128,1.65064832,3.359744704,6.0078399,3.838693131,4.704004089,4.920528249,5.050033275,4.462108331,3.445631038,5.008893284,9.583034255,19.24559782,19.62119685,22.62282758,12.24072733,29.80279696,16.78156974,14.80381411,20.07597924,8.112566926,13.83159371,10.13884955,4.295020214,5.754098223,2.84095682,
Pakistan,PAK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.22937864,0.009432131,0.182616818,-0.063242265,0.045594279,0.220458549,0.061630164,0.100642232,0.181105557,0.295586506,0.268610415,0.384634945,0.20774962,0.102666733,0.178192354,0.421864143,0.331452699,0.387921187,0.484736852,0.524258331,0.612997647,0.568544201,0.691844625,0.677094863,0.811304389,1.191752908,1.456055582,1.147229318,0.813610046,0.844795025,0.416484258,0.522751161,1.1423542,0.641481502,1.141075209,2.010007068,3.112977982,3.668322816,3.197360002,1.390402267,1.141304858,0.6208231,0.382826517,0.576510795,0.764443119,0.599136301,0.892861508,1.061177775,0.74827979,
Panama,PAN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,0.398062727,-0.077052083,1.344292248,5.46803805,5.805735902,6.353808443,1.340365831,0.359026528,1.028813331,1.855002583,-6.560075521,-7.801404334,0.87015735,2.10601018,1.762625014,1.871346437,2.01535188,4.287107058,2.938223041,4.339195181,12.28963978,11.36194156,8.60245923,6.727830486,4.853618218,1.901601489,7.67198366,8.511739897,6.744677127,16.22949045,10.44328348,9.500757608,4.003077727,8.658539485,12.67247493,8.364890167,8.331140351,9.984475627,9.464113718,9.055506784,6.385076055,9.092461621,
Peru,PER,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.187830743,-0.038843933,0.656331338,0.869807879,0.450065047,0.480560602,0.450779471,0.370031253,0.200067549,0.444793612,0.148339896,0.577390205,0.220249189,0.219075422,-0.505691586,0.006042724,0.144316871,0.154572209,0.168400234,0.262227361,0.155241953,-0.020383521,-0.219650047,2.183587715,7.328507815,4.796187412,6.282348119,3.679021749,2.961992147,3.865535405,1.564790193,2.199224502,3.935620845,2.273086425,2.394892075,3.390348169,3.910656805,5.374286559,5.743356976,5.32237544,5.730826615,4.472626582,7.071142424,4.884294585,1.95724657,4.380260592,3.511826109,3.251307337,2.92188842,
Philippines,PHL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.015552088,0.291429657,0.051138335,0.588125288,0.948687846,0.765410468,0.897788753,1.068805302,0.444813302,0.025452538,-0.32665094,0.482516939,0.043080047,0.316149069,0.02865467,0.03904428,0.425199405,0.924812073,2.470606095,1.322366572,1.196075237,1.197774571,0.430380768,2.277071234,2.482661158,1.994064024,1.83106101,1.484013569,3.167281689,2.203743342,1.835206586,0.996563528,2.174351108,0.586355042,0.64790626,1.614412009,2.215366278,1.954155357,0.76926807,1.226498095,0.536290787,0.89547743,1.285692449,1.374862063,2.01682578,1.926111627,2.715517781,3.270343297,2.971298142,
Palau,PLW,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.174777063,-0.913540404,1.166076312,2.987544664,4.15137296,2.153206542,17.60749581,2.252084665,2.394481037,1.521994688,1.463357862,4.31084131,10.25049174,8.076117577,16.39342266,12.33455995,11.74337238,9.599210651,7.570558485,
Papua New Guinea,PNG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,20.08405012,6.616822164,9.999976293,8.613620859,4.953841632,-0.164382611,1.377784928,1.20689219,1.997331199,1.927202913,2.966383926,3.449839272,3.626137293,5.419213218,4.532271704,3.439382187,3.429134306,2.963847453,4.198431034,5.735035057,4.826910353,3.184183118,2.429035753,1.247401061,1.085149666,9.805073867,2.130473335,0.573526453,2.887983827,8.571201779,2.740303139,2.050724509,0.609392981,3.095580459,0.760938568,0.653912795,0.140960664,0.990646416,-0.262119859,3.60438675,0.201538008,-1.722727528,-0.299508718,0.085705607,-0.130928483,0.93665285,-0.191578034,-0.792243163,1.426472122,
Poland,POL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134893964,0.340347152,0.718699594,1.785609331,1.69218647,2.574271142,2.813504413,3.085764141,3.660223209,4.364306707,5.430937831,2.979719901,2.05908339,2.469277139,5.436251482,3.606694563,6.228595881,5.833867734,2.730155287,3.188977363,3.837716755,3.495437777,1.47053881,0.151649742,3.626034887,3.154466023,3.881337544,2.235201692,2.850952983,
Pre-demographic dividend,PRE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.401594113,1.981178935,1.784221581,1.823721528,0.671851463,0.708543888,0.806759874,0.604934869,0.581468625,0.586247065,-0.011435539,0.329538699,0.347879825,0.294189291,0.217304029,0.650943468,0.206371037,0.558954294,0.336839275,1.065472958,0.195840581,0.973050675,0.957004516,2.001370634,2.164414814,1.271940284,1.377049804,1.494866824,2.105467031,3.288549305,2.18009468,3.502141321,3.310427582,4.095392284,2.725512911,2.478158395,2.144194567,2.575749282,2.64972394,2.997122182,2.561797618,2.784370208,2.815063035,1.619831081,1.266865541,2.034828101,1.007400356,0.768990194,1.068056482,
Puerto Rico,PRI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.356427755,0.608589343,0.64951721,0.629532358,0.605285802,0.596204382,0.309839251,0.270130783,0.280971834,0.294123816,0.477104361,0.545658069,0.471810173,0.539059396,0.786032708,1.010613859,0.614648785,0.966875363,1.635542844,2.866436853,3.315790164,2.743870174,1.741232463,1.61444538,1.273680696,0.579546715,1.281453735,2.316472092,4.898352702,0.581273831,6.163923495,5.031968341,0.438216202,6.280810728,1.314660415,1.708049172,6.421705785,2.504110208,2.980457807,2.292077035,3.769497772,4.011923267,9.894890439,6.955539735,5.246519844,0.637193025,3.530874484,4.483873641,2.667806259,
Paraguay,PRY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.799177801,1.068357696,0.452642442,0.924129244,1.774010983,1.614375207,1.294909585,1.037206197,0.960991127,1.469220513,0.712665869,0.567159925,0.675350049,0.086370266,0.115492348,0.021325539,0.016111734,0.133466137,0.197383098,0.269035739,1.323098499,1.232752955,1.641652073,1.034549309,1.741841106,1.042801026,1.428222359,2.31705741,3.677994469,0.98675237,1.217294369,1.167634889,1.256207971,-0.750191695,0.976461922,0.067986029,1.398421223,0.588028727,1.37462392,0.120460548,2.041242801,1.376202815,2.184715919,0.810067192,1.36478978,1.328581463,1.366723978,1.546622866,0.955420154,
West Bank and Gaza,PSE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.734616791,5.197090568,4.335336986,5.13725121,4.441884762,1.437441622,0.478966972,0.265481748,0.324395161,0.473990576,0.750072437,0.378565813,0.35591558,0.771828875,4.13400842,2.018837978,2.282193615,0.558410608,1.519398662,1.256029329,0.828041716,2.208253803,1.402778978,1.796055381,
Pacific island small states,PSS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.910698644,2.125543315,2.376439019,3.407895112,2.215728959,2.774196688,1.51274791,2.547826271,1.712971197,1.344764061,2.751331029,2.682170308,2.637234627,2.293562663,1.838517774,1.640590962,0.723307333,2.282459636,2.404733932,2.685350435,0.007872508,0.164555816,3.509658644,1.98503847,0.218919451,0.475280861,-0.90709221,0.700643177,1.819208868,-3.826270663,1.112260343,1.87799859,1.643920728,1.650014934,6.28629643,4.124284928,14.05814222,10.66334305,13.88163934,7.29927635,6.179424535,5.482828471,5.226962909,5.099049242,5.701189709,3.918692176,5.740594998,5.188446094,5.835970682,
Post-demographic dividend,PST,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.428582904,0.423727933,0.41190442,0.447180427,0.564737986,0.389808794,0.323018356,0.383032281,0.391925167,0.458342425,0.575514776,0.584019625,0.498161469,0.430064481,0.478455443,0.326097337,0.59100852,0.930023891,0.94032572,1.092048549,1.174229537,0.729412386,0.667503051,0.782638946,0.830113443,1.046950421,1.135036364,1.44201604,2.453057516,3.832666579,5.071705083,2.650298009,1.994460642,1.657917832,2.154242213,3.257846625,4.31134255,5.703541918,3.771492378,1.785588046,2.468155908,3.030210042,2.36351312,2.43419549,2.038981612,3.457158472,3.999191605,2.510847067,0.896821497,
French Polynesia,PYF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.004345812,0.061451388,0.030257446,0.045745049,0.012345356,,0.010156465,0.388662666,-0.299424666,0.072516768,0.013932836,-0.001303489,-0.00353885,0.074791454,1.575596675,0.6965911,1.03508402,0.000843119,-0.087695546,0.044005683,0.052230141,0.089766678,0.402852486,0.284226304,0.116670562,0.286427714,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.885408879,7.051842677,0.001959785,0.166271066,0.540100882,0.362944044,0.006089575,0.055838431,0.219891389,0.081129056,0.1384579,0.043642592,0.048836974,0.014688642,-0.222838872,0.12952407,-0.029091502,-0.054531146,-0.341658844,-0.023119919,0.066300389,0.617998084,0.517645866,1.006763881,1.787929761,1.149680658,3.740559308,3.702755596,3.386477192,0.913812596,1.416675432,1.684982456,3.222105442,2.655415757,3.778179583,5.614130334,5.748812108,5.896219912,3.278064173,8.307641312,3.73261156,0.559389031,0.211888706,-0.422882374,0.504490727,0.662099797,0.510044269,0.590665218,-1.142474855,
Romania,ROU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.56E-05,0.137937293,0.306508326,0.356561754,1.133853181,1.119263921,0.712021743,3.415327783,4.87119059,2.895464424,2.783649075,2.8642283,2.483387896,3.189952355,8.593798355,6.600778233,9.020115115,5.786908828,6.377487195,2.663748667,1.933363916,1.292006362,1.780161293,2.018768386,1.938215185,2.427144691,3.316833018,2.812016214,3.065532447,
Russian Federation,RUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252231983,0.278287135,0.174540526,0.522256838,0.658454456,1.201358893,1.019119425,1.662282546,1.031161116,0.928663004,1.005535945,1.842377384,2.606185281,2.029804024,3.79771796,4.298948386,4.502698778,2.99212948,2.8308273,2.684830016,2.288763729,3.013279574,1.069490749,0.50256661,2.536703376,1.809008282,0.52998856,
Rwanda,RWA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.027285129,0.762493986,0.202874456,0.687885274,0.713224161,0.524600901,0.918849354,0.662960731,0.517826282,1.133099817,1.308611208,1.281392875,1.470961681,0.751509714,0.949343391,0.852167161,0.903990333,0.813466358,0.8787332,0.646147953,0.300370292,0.239589751,0.271065925,0.296217245,0.00013269,0.154615065,0.160597843,0.139882174,0.356901662,0.095727763,0.466875298,1.104685195,0.089415988,0.254577138,0.368604126,0.30837014,0.959348121,2.12307755,2.077067566,2.177245664,4.282233512,1.791893426,3.432069685,3.380280245,3.926136746,2.69805571,3.141952177,2.961183526,3.213059963,
South Asia,SAS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.089404619,0.060143538,0.038337214,0.035077929,0.051606665,0.012295751,0.004436714,-0.009899735,0.034704038,0.074666132,0.085566363,0.100989224,0.079139813,0.026785535,0.039717033,0.087843845,0.084019892,0.118597351,0.087887331,0.129761212,0.133828229,0.108635153,0.195302128,0.294599047,0.368370075,0.614568198,0.672869234,0.8945033,0.639544644,0.516899566,0.706503983,0.913947775,0.94846051,0.616075775,0.824112369,1.046966018,2.135264554,2.158797414,3.34871131,2.34608349,1.538201214,1.78913157,1.209287025,1.422291158,1.561213109,1.841380234,1.741254708,1.406294691,1.441046347,
Saudi Arabia,SAU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.136870816,-1.551002644,0.349514631,-4.187435672,-8.218787219,3.987100645,-0.619633531,1.055375058,0.692642792,-1.135813197,-1.940123422,3.52600408,7.262108409,3.827391877,4.054226805,0.472986476,1.110757316,-1.369183199,-0.371645806,-0.685234715,1.58235912,0.121007446,-0.057578639,1.028218078,0.258430647,-1.307818443,-0.71060735,1.831406071,2.918379922,-0.481664591,-0.992569137,0.010665944,-0.323899872,-0.271772874,-0.129209725,3.683050521,4.853586323,5.84630646,7.590632326,8.496352347,5.534325671,2.429579313,1.655270346,1.187266783,1.059269252,1.244291787,1.155547005,0.206051726,0.539983045,
Sudan,SDN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.068097908,,0.021165857,0.007279515,-0.025244831,0.023222579,0.083675614,0.095013787,0.078091389,-0.029450026,0.118635358,0.19298158,0.181709957,0.076790788,0.093563436,-0.02450875,-0.051810309,0.057800441,0.013117593,0.022815859,-0.250873432,-0.005448527,0.00127946,-0.001801439,0.775195475,0.086769497,0.004435454,0.838077686,3.295015047,3.471245356,3.199694989,4.354099069,4.81774566,7.645650585,7.042162873,5.887717869,5.141568882,3.277591068,3.031769659,3.247961635,3.144296497,2.576038649,3.392938459,2.34213857,1.523136574,1.78658495,1.113214046,0.865720575,2.780280184,
Senegal,SEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.385383831,0.731589609,0.93777535,0.262960399,0.488801775,0.796256115,1.24975423,0.951763074,-0.152655012,0.218656684,0.326561809,0.854668295,0.712715665,-0.987802505,0.849240026,-0.421424645,-0.158964428,-0.06204898,0.236735313,0.430911579,0.786131725,-0.106174386,0.281285779,-0.011298214,1.362481178,0.512829381,0.217607136,3.022866801,1.116564871,2.481917856,1.374706632,0.729469794,1.218866991,0.993937503,1.350751799,1.522998763,2.444180824,2.456917438,2.677925106,2.031885745,1.676389217,1.891733194,1.549334385,1.641747255,2.036139529,2.301938365,2.481102451,2.783649922,2.608051769,
Singapore,SGP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,4.842270338,5.124160522,5.918433207,9.545355452,6.515152318,5.179977656,3.646084696,4.403737524,3.989646352,8.992566174,10.38772838,11.71034171,9.959122803,6.375949254,6.591966731,5.464176773,9.201629956,13.5578926,14.40513959,9.47499553,15.42354724,10.74886004,4.228526874,7.732744325,11.60275062,13.60063454,11.87212078,15.68230754,6.950616497,21.84975776,16.14923704,18.93961756,6.653710473,17.46258577,21.20237251,15.11338609,26.32660553,26.16195416,7.023479676,12.07096993,23.06933632,17.59636716,18.74388439,20.93448104,21.81934907,22.65377074,23.12478547,28.01694603,22.52864953,
Solomon Islands,SLB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,-0.339613636,-0.024626471,1.266461538,-0.059144068,10.52677513,5.882472752,4.761816756,4.123908009,2.290170688,1.428524539,0.12270414,0.546445622,0.241554661,0.776388288,0.290704218,1.471389646,4.393323715,0.54095394,3.490750223,3.451003137,4.530381242,3.741772608,5.687397585,0.451074547,0.39009498,1.05180828,5.964213779,1.868645531,2.053132768,0.460660202,-2.151800136,0.042674016,-0.303350064,-0.801162276,0.132432053,9.701558436,16.66107338,12.35999023,8.127455911,24.35889416,12.8711804,2.244756151,4.72959434,1.793278037,2.790692127,3.034932593,2.792048123,0.863940783,
Sierra Leone,SLE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.887616064,1.23942489,0.816535111,1.084783036,1.61889477,1.486746098,1.428821959,0.731288262,2.525041147,1.449796173,-1.696239194,0.67327128,0.361483204,0.170566586,0.538560176,-3.612713912,-28.62425573,5.619436109,-2.188305172,2.396253743,4.992681776,0.962133785,-0.82339219,-0.970708087,-0.31518119,0.836862793,0.070499967,0.211714175,0.015599153,0.079655501,6.133420204,0.901974622,0.830852374,0.621661643,4.2217306,5.497242011,3.122845624,4.422993265,2.119175784,4.500191915,9.247545616,32.30119212,19.00245529,8.732410791,7.479119148,5.98370116,3.754379501,5.299388378,5.331867768,
El Salvador,SLV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.326589697,0.590159512,0.522267591,0.41599645,1.206569501,0.695284764,0.556634058,0.633660114,0.746812619,-0.287558762,0.16452339,-0.166414514,-0.029418781,0.800833277,0.337549664,0.32628414,0.639867088,0.462854674,0.404784863,0.328437623,0.039403331,0.479414651,0.263348136,0.24597877,,0.426333155,,0.577629027,10.08244914,1.912409009,1.471370927,2.270704149,3.711251875,1.066151837,2.646812423,3.477615671,1.5070732,9.114346954,5.020601116,2.094863995,-0.613403533,0.603924297,2.011253566,1.114906545,2.240941753,2.109999651,1.985051671,2.021026216,1.638023691,
San Marino,SMR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.348489632,0.019816885,,,-0.034623677,0.009189714,0.002867266,0.015672937,,,,,,,,,,,,
Somalia,SOM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.394916265,0.513435796,1.079285676,0.11833656,0.149707824,1.65857723,0.272521482,1.560522791,0.053098655,0.00169371,-0.004970239,0.01573424,-0.098138016,-1.121404099,-1.895200214,-0.081012809,0.328919539,6.371604632,-4.178981433,-3.767874875,0.60956711,,,,,,,,,,,,,,,,,,,,,,,6.628296733,6.585035258,7.483586362,7.95524976,8.516592838,8.663919263,
Serbia,SRB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24575211,7.770588521,6.485914487,4.048952251,10.00957894,2.944728135,4.255252978,4.248715325,5.912756546,5.79668204,6.560716505,8.11767304,
Sub-Saharan Africa (excluding high income),SSA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.697969104,1.866349336,1.46245638,1.299252938,1.221604302,0.896072579,0.704377616,0.453012613,0.468991597,0.366955199,0.06584556,0.342825731,0.43407243,0.293263878,0.37463913,0.407933933,0.246375702,0.457799299,0.403174929,0.778258619,0.27572558,0.609360113,0.562094158,0.848396032,1.155142099,1.016957525,0.931468243,1.889466538,1.589630437,2.275475917,1.750407316,4.119150449,2.661243763,2.69780673,1.982129169,2.586232493,1.806023263,2.765791806,3.222931433,3.198664378,2.411555181,2.722053549,2.738429196,2.327021643,2.422480169,2.669172794,2.029097146,1.638711205,1.97090692,
South Sudan,SSD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.349372464,-4.303591745,0.007418779,0.001250229,,,,
