country_iso,year,electrification
GIB,2008,100.0
GIN,2008,23.82750702
GMB,2008,40.34722519
GNB,2008,9.560838699
GRC,2008,100.0
GRD,2008,90.0
GRL,2008,100.0
GTM,2008,81.74264526
GUM,2008,100.0
GUY,2008,79.00828552
HIC,2008,99.93438187
HKG,2008,100.0
HND,2008,76.396899
HPC,2008,27.57987651
HRV,2008,100.0
HTI,2008,35.86693573
HUN,2008,100.0
IBD,2008,89.32552183
IBT,2008,78.76910039
IDA,2008,44.39669858
IDB,2008,59.32516448
IDN,2008,92.73
IDX,2008,36.75050868
IMN,2008,100.0
IND,2008,71.54550934
IRL,2008,100.0
IRN,2008,98.67599487
IRQ,2008,97.89553833
ISL,2008,100.0
ISR,2008,100.0
ITA,2008,100.0
JAM,2008,92.0
JOR,2008,99.26594543
JPN,2008,100.0
KAZ,2008,99.38026428
KEN,2008,32.17830276
KGZ,2008,99.43639374
KHM,2008,26.4
KIR,2008,68.27109528
KNA,2008,97.06090546
KOR,2008,100.0
KWT,2008,100.0
LAC,2008,95.09711592
LAO,2008,66.0
LBN,2008,99.9
LBR,2008,1.834530711
LBY,2008,84.77859497
LCA,2008,93.18819427
LCN,2008,95.22404223
LDC,2008,32.09458067
LIC,2008,27.1814778
LIE,2008,100.0
LKA,2008,82.17427063
LMC,2008,71.26556457
LMY,2008,78.57250782
LSO,2008,15.36661243
LTE,2008,98.2740365
LTU,2008,100.0
LUX,2008,100.0
LVA,2008,100.0
MAC,2008,100.0
MAR,2008,86.39212799
MCO,2008,100.0
MDA,2008,100.0
MDG,2008,16.19364166
MDV,2008,93.61804962
MEA,2008,95.1531685
MEX,2008,98.914037
MHL,2008,80.28279114
MIC,2008,83.89171471
MKD,2008,99.2
MLI,2008,22.26504326
MLT,2008,100.0
MMR,2008,50.51328278
MNA,2008,94.41891251
MNE,2008,100.0
MNG,2008,77.31399536
MNP,2008,100.0
MOZ,2008,13.57122385
MRT,2008,30.0
MUS,2008,98.20111084
MWI,2008,7.502733707000001
NAC,2008,100.0
NAM,2008,42.31978607
NCL,2008,100.0
NER,2008,11.7018795
NGA,2008,50.3
NIC,2008,76.93991852
NLD,2008,100.0
NOR,2008,100.0
NPL,2008,57.48794174
NRU,2008,99.15856171
NZL,2008,100.0
OED,2008,99.87318903
OMN,2008,100.0
OSS,2008,63.07192404
PAK,2008,70.38728333
PAN,2008,87.88710022
PER,2008,84.678343
PHL,2008,83.3
PLW,2008,98.34357452
PNG,2008,24.87092209
POL,2008,100.0
PRE,2008,32.63986009
PRI,2008,100.0
PRT,2008,100.0
PRY,2008,96.67789599999999
PSE,2008,99.43478394
PSS,2008,65.73546946
PST,2008,99.97172173
PYF,2008,100.0
QAT,2008,100.0
ROU,2008,100.0
RUS,2008,100.0
RWA,2008,6.0
SAS,2008,69.0981103
SAU,2008,100.0
SDN,2008,34.85566711
SEN,2008,49.51529312
SGP,2008,100.0
SLB,2008,26.86375427
SLE,2008,12.1
SLV,2008,91.000227
SMR,2008,100.0
SOM,2008,17.63710976
SRB,2008,100.0
SSA,2008,33.70554094
SSF,2008,33.71226333
SST,2008,69.44464796
STP,2008,58.15473938
SUR,2008,92.12050629
SVK,2008,100.0
SVN,2008,100.0
SWE,2008,100.0
SWZ,2008,43.47964096
SYC,2008,96.58383942
SYR,2008,91.13405609
TCA,2008,97.01618958
TCD,2008,5.51170826
TEA,2008,94.75728476
TEC,2008,99.87717621
TGO,2008,31.76735115
THA,2008,95.50238037
TJK,2008,98.71111298
TKM,2008,99.60858917
TLA,2008,95.14110329
TLS,2008,42.90436172
TMN,2008,94.36218011
TON,2008,90.7494812
TSA,2008,69.0981103
TSS,2008,33.71226333
TTO,2008,100.0
TUN,2008,99.4
TUV,2008,96.41040802
TZA,2008,11.5
UGA,2008,13.31803036
UKR,2008,100.0
UMC,2008,97.80314164
URY,2008,98.784355
USA,2008,100.0
UZB,2008,99.57917786
VCT,2008,90.20618439
VEN,2008,98.75020599
VIR,2008,100.0
VNM,2008,95.15546417
VUT,2008,33.90375519
WLD,2008,82.19080463
WSM,2008,93.39667511
XKX,2008,100.0
YEM,2008,61.49537659
ZAF,2008,81.9
ZMB,2008,24.3925724
ZWE,2008,36.37500381
ABW,2009,100.0
AFG,2009,45.23712158
AGO,2009,32.28768539
ALB,2009,100.0
AND,2009,100.0
ARB,2009,84.67445838
ARE,2009,100.0
ARG,2009,97.71492767
ARM,2009,99.36300659
ATG,2009,98.3518219
AUS,2009,100.0
AUT,2009,100.0
AZE,2009,99.83880615
BDI,2009,5.509927273
BEL,2009,100.0
BEN,2009,31.89671135
BFA,2009,14.46904373
BGD,2009,55.11504745
BGR,2009,100.0
BHR,2009,100.0
BHS,2009,100.0
BIH,2009,100.0
BLR,2009,100.0
BLZ,2009,88.65189362
BMU,2009,100.0
BOL,2009,86.765597
BRA,2009,98.856938
BRB,2009,100.0
BRN,2009,100.0
BTN,2009,71.35946655
BWA,2009,45.42734528
CAF,2009,10.01497936
CAN,2009,100.0
CEB,2009,100.0
CHE,2009,100.0
CHL,2009,99.593662
CHN,2009,99.11898041
CIV,2009,56.89711379999999
CMR,2009,51.54072571
COD,2009,12.19205475
COG,2009,37.1
COL,2009,96.057229
COM,2009,60.3506279
CPV,2009,75.26110077
CRI,2009,99.40980400000001
CSS,2009,92.35601961
CUB,2009,97.48175812
CUW,2009,100.0
CYM,2009,100.0
CYP,2009,100.0
CZE,2009,100.0
DEU,2009,100.0
DJI,2009,55.95557022
DMA,2009,92.88401794
DNK,2009,100.0
DOM,2009,97.85776
DZA,2009,98.74197388
EAP,2009,94.57138014
EAR,2009,77.27745226
EAS,2009,95.11440222
ECA,2009,99.90055554
ECS,2009,99.96022887
ECU,2009,96.470862
EGY,2009,99.31131744
EMU,2009,100.0
ERI,2009,38.73453903
ESP,2009,100.0
EST,2009,100.0
ETH,2009,32.28496933
EUU,2009,100.0
FCS,2009,41.443701700000005
FIN,2009,100.0
FJI,2009,86.95069122
FRA,2009,100.0
FRO,2009,100.0
FSM,2009,62.39668655
GAB,2009,83.62168884
GBR,2009,100.0
GEO,2009,99.21443939
GHA,2009,62.54324341
GIB,2009,100.0
GIN,2009,24.73865128
GMB,2009,41.85926437
GNB,2009,4.7
GRC,2009,100.0
GRD,2009,89.16542816
GRL,2009,100.0
GTM,2009,82.88514709
GUM,2009,100.0
GUY,2009,77.6
HIC,2009,99.95288483
HKG,2009,100.0
HND,2009,78.269685
HPC,2009,28.06279731
HRV,2009,100.0
HTI,2009,36.31924438
HUN,2009,100.0
IBD,2009,90.58895286
IBT,2009,79.68631031
IDA,2009,44.65877753
IDB,2009,58.79629838
IDN,2009,93.55
IDX,2009,37.4838718
IMN,2009,100.0
IND,2009,75.0
IRL,2009,100.0
IRN,2009,98.79936981
IRQ,2009,98.10707855
ISL,2009,100.0
ISR,2009,100.0
ITA,2009,100.0
JAM,2009,91.80545807
JOR,2009,99.4
JPN,2009,100.0
KAZ,2009,100.0
KEN,2009,23.0
KGZ,2009,99.39929199
KHM,2009,41.44254303
KIR,2009,64.19
KNA,2009,97.41413116
KOR,2009,100.0
KWT,2009,100.0
LAC,2009,95.25833734
LAO,2009,67.84194183
LBN,2009,99.78874969
LBR,2009,1.9
LBY,2009,83.01267242
LCA,2009,93.66693115
LCN,2009,95.41231232
LDC,2009,32.87224536
LIC,2009,27.49913499
LIE,2009,100.0
LKA,2009,83.74179840000001
LMC,2009,73.10932828
LMY,2009,79.26562532
LSO,2009,17.0
LTE,2009,97.85565942
LTU,2009,100.0
LUX,2009,100.0
LVA,2009,100.0
MAC,2009,100.0
MAR,2009,88.4625473
MCO,2009,100.0
MDA,2009,100.0
MDG,2009,17.4
MDV,2009,99.9
MEA,2009,95.25439861
MEX,2009,98.44036865
MHL,2009,81.75048828
MIC,2009,85.02397561
MKD,2009,99.2
MLI,2009,24.03089583
MLT,2009,100.0
MMR,2009,51.57104111
MNA,2009,94.51428142
MNE,2009,100.0
MNG,2009,77.79320526
MNP,2009,100.0
MOZ,2009,15.0
MRT,2009,30.9274044
MUS,2009,98.04193115
MWI,2009,7.825663567
MYS,2009,99.3
NAC,2009,100.0
NAM,2009,44.1
NCL,2009,100.0
NER,2009,12.17482376
NGA,2009,50.52483368
NIC,2009,77.916313
NLD,2009,100.0
NOR,2009,100.0
NPL,2009,61.27518463
NRU,2009,99.06208038
NZL,2009,100.0
OED,2009,99.84328718
OMN,2009,100.0
OSS,2009,64.25491721
PAK,2009,70.38516998
PAN,2009,88.75816345
PER,2009,86.42432
PHL,2009,84.06346893
PLW,2009,98.39078522
PNG,2009,26.57336426
POL,2009,100.0
PRE,2009,31.88912632
PRI,2009,100.0
PRK,2009,26.0
PRT,2009,100.0
PRY,2009,96.891335
PSE,2009,99.49626923
PSS,2009,64.79858824
PST,2009,99.97344133
PYF,2009,100.0
QAT,2009,100.0
ROU,2009,100.0
RUS,2009,100.0
RWA,2009,14.141572
SAS,2009,72.063917
SAU,2009,100.0
SDN,2009,29.0
SEN,2009,53.5
SGP,2009,100.0
SLB,2009,21.2
SLE,2009,14.242770199999999
SLV,2009,91.08402
SMR,2009,100.0
SOM,2009,19.19782829
SRB,2009,100.0
SSA,2009,33.3373893
SSD,2009,3.0
SSF,2009,33.34395872
SST,2009,70.07749033
STP,2009,56.9
SUR,2009,91.48173523
SVK,2009,100.0
SVN,2009,100.0
SWE,2009,100.0
SWZ,2009,46.08044052
SYC,2009,96.90751648
SYR,2009,90.82759094
TCA,2009,100.0
TCD,2009,5.840702534
TEA,2009,95.44043447
TEC,2009,99.9120324
TGO,2009,33.49720383
THA,2009,98.96
TJK,2009,99.0
TKM,2009,99.60900116
TLA,2009,95.33246272
TLS,2009,46.05467606
TMN,2009,94.45741765
TON,2009,91.41117096
TSA,2009,72.063917
TSS,2009,33.34395872
TTO,2009,99.0
TUN,2009,99.5
TUV,2009,96.68686676
TZA,2009,11.2
UGA,2009,10.0
UKR,2009,100.0
UMC,2009,98.11376383
URY,2009,98.77465057
USA,2009,100.0
UZB,2009,99.57247925
VCT,2009,91.49314117
VEN,2009,98.74597931
VIR,2009,100.0
VNM,2009,96.1
VUT,2009,33.29111519
WLD,2009,82.72175304
WSM,2009,97.9
XKX,2009,100.0
YEM,2009,62.92774582
ZAF,2009,82.7
ZMB,2009,25.03302383
ZWE,2009,43.36908187
ABW,2010,93.35629215
AFG,2010,42.7
AGO,2010,33.36841965
ALB,2010,100.0
AND,2010,100.0
ARB,2010,86.00761988
ARE,2010,100.0
ARG,2010,98.82
ARM,2010,99.8
ATG,2010,98.48223114
AUS,2010,100.0
AUT,2010,100.0
AZE,2010,99.93998718
BDI,2010,5.3
BEL,2010,100.0
BEN,2010,34.2
BFA,2010,13.1
BGD,2010,55.26
BGR,2010,100.0
BHR,2010,100.0
BHS,2010,100.0
BIH,2010,100.0
BLR,2010,100.0
BLZ,2010,89.91722437
BMU,2010,100.0
BOL,2010,87.91201019
BRA,2010,98.8462677
BRB,2010,100.0
BRN,2010,100.0
BTN,2010,73.28291087
BWA,2010,52.67116547
CAF,2010,9.8
CAN,2010,100.0
CEB,2010,100.0
CHE,2010,100.0
CHL,2010,99.24516296
CHN,2010,99.7
CIV,2010,57.96392822
CMR,2010,53.05342865
COD,2010,12.86701393
COG,2010,42.3441925
COL,2010,96.788995
COM,2010,70.15262604
CPV,2010,81.1
CRI,2010,98.995734
CSS,2010,93.48891948
CUB,2010,97.68089294
CUW,2010,100.0
CYM,2010,100.0
CYP,2010,100.0
CZE,2010,100.0
DEU,2010,100.0
DJI,2010,55.94141769
DMA,2010,94.2459259
DNK,2010,100.0
DOM,2010,98.145414
DZA,2010,98.88470459
EAP,2010,95.07240714
EAR,2010,78.56963262
EAS,2010,95.56382912
ECA,2010,99.89511811
ECS,2010,99.95292442
ECU,2010,97.462142
EGY,2010,99.58769989
EMU,2010,100.0
ERI,2010,39.82661057
ESP,2010,100.0
EST,2010,100.0
ETH,2010,33.16374588
EUU,2010,100.0
FCS,2010,41.87202661
FIN,2010,100.0
FJI,2010,88.68655396
FRA,2010,100.0
FRO,2010,100.0
FSM,2010,64.53152025
GAB,2010,92.38957214
GBR,2010,100.0
GEO,2010,99.31654358
GHA,2010,64.2
GIB,2010,100.0
GIN,2010,25.68857574
GMB,2010,48.41851044
GNB,2010,6.0
GRC,2010,100.0
GRD,2010,89.55319214
GRL,2010,100.0
GTM,2010,84.06642914
GUM,2010,100.0
GUY,2010,82.15231323
HIC,2010,99.94127254
HKG,2010,100.0
HND,2010,80.984668
HPC,2010,29.2174424
HRV,2010,100.0
HTI,2010,36.81033707
HUN,2010,100.0
IBD,2010,91.45553808
IBT,2010,80.35853629
IDA,2010,44.591696999999996
IDB,2010,57.48699544
IDN,2010,94.15
IDX,2010,38.03509097
IMN,2010,100.0
IND,2010,76.3
IRL,2010,100.0
IRN,2010,98.96152496
IRQ,2010,98.35740662
ISL,2010,100.0
ISR,2010,100.0
ITA,2010,100.0
JAM,2010,92.64899445
JOR,2010,99.44269562
JPN,2010,100.0
KAZ,2010,99.48613739
KEN,2010,19.2
KGZ,2010,99.0
KHM,2010,31.1
KIR,2010,63.16773671
KNA,2010,99.58432007
KOR,2010,100.0
KWT,2010,100.0
LAC,2010,95.79315235
LAO,2010,70.62976074
LBN,2010,99.89865112
LBR,2010,5.09446764
LBY,2010,81.28553009
LCA,2010,94.2
LCN,2010,95.89768742
LDC,2010,33.37388834
LIC,2010,28.48159099
LIE,2010,100.0
LKA,2010,85.3
LMC,2010,73.67708309999999
LMY,2010,79.96644239
LSO,2010,20.82272339
LTE,2010,98.41589806
LTU,2010,100.0
LUX,2010,100.0
LVA,2010,100.0
MAC,2010,100.0
MAF,2010,64.35
MAR,2010,90.57174683
MCO,2010,100.0
MDA,2010,100.0
MDG,2010,16.87761688
MDV,2010,99.29558563
MEA,2010,95.80368223
MEX,2010,99.236696
MHL,2010,88.87589264
MIC,2010,85.69648702
MKD,2010,100.0
MLI,2010,25.28091812
MLT,2010,100.0
MMR,2010,48.8
MNA,2010,95.13358774
MNE,2010,100.0
MNG,2010,78.50208044
MNP,2010,100.0
MOZ,2010,18.34017563
MRT,2010,34.39513016
MUS,2010,100.0
MWI,2010,8.7
MYS,2010,99.22268677
NAC,2010,100.0
NAM,2010,44.19155884
NCL,2010,100.0
NER,2010,12.68655109
NGA,2010,48.0
NIC,2010,78.0058136
NLD,2010,100.0
NOR,2010,100.0
NPL,2010,65.10121155
NRU,2010,99.00437927
NZL,2010,100.0
OED,2010,99.91953129
OMN,2010,100.0
OSS,2010,66.66003821
PAK,2010,70.42184448
PAN,2010,86.85
PER,2010,88.12306099999999
PHL,2010,85.13260651
PLW,2010,98.47677612
PNG,2010,19.5
POL,2010,100.0
PRE,2010,31.97205766
PRI,2010,100.0
PRK,2010,29.115915299999998
PRT,2010,100.0
PRY,2010,97.43086
PSE,2010,99.9
PSS,2010,68.61592709
PST,2010,99.97565517
PYF,2010,100.0
QAT,2010,100.0
ROU,2010,100.0
RUS,2010,100.0
RWA,2010,9.7
SAS,2010,73.09390636
SAU,2010,100.0
SDN,2010,35.7593689
SEN,2010,55.19740295
SGP,2010,100.0
SLB,2010,33.19031906
SLE,2010,11.46217307
SLV,2010,91.580238
SMR,2010,100.0
SOM,2010,20.79733086
SRB,2010,99.718398
SSA,2010,33.54935417
SSD,2010,1.5
SSF,2010,33.55591573
SST,2010,72.24144986
STP,2010,59.74671555
SUR,2010,91.19751586
SVK,2010,100.0
SVN,2010,100.0
SWE,2010,100.0
SWZ,2010,45.55233761
SXM,2010,100.0
SYC,2010,97.0
SYR,2010,92.7
TCA,2010,100.0
TCD,2010,6.4
TEA,2010,95.90646252
TEC,2010,99.90518453
TGO,2010,30.79174368
THA,2010,99.7
TJK,2010,98.78314972
TKM,2010,100.0
TLA,2010,95.83136196
TLS,2010,38.0
TMN,2010,95.07873406
TON,2010,92.11164093
TSA,2010,73.09390636
TSS,2010,33.55591573
TTO,2010,100.0
TUN,2010,99.5
TUR,2010,100.0
TUV,2010,97.00209808
TZA,2010,14.8
UGA,2010,12.1
UKR,2010,100.0
UMC,2010,98.6300707
URY,2010,99.00739288
USA,2010,100.0
UZB,2010,99.60456848
VCT,2010,92.81887054
VEN,2010,98.78054047
VGB,2010,98.31436157
VIR,2010,100.0
VNM,2010,98.3260498
VUT,2010,36.82665253
WLD,2010,83.25143406
WSM,2010,96.62624359
XKX,2010,99.0
YEM,2010,65.64027405
ZAF,2010,82.9
ZMB,2010,22.0
ZWE,2010,40.14317703
ABW,2011,100.0
AFG,2011,43.22201891
AGO,2011,34.6
ALB,2011,100.0
AND,2011,100.0
ARB,2011,86.42827172
ARE,2011,100.0
ARG,2011,99.34118652
ARM,2011,99.89261627
ATG,2011,94.55201403
AUS,2011,100.0
AUT,2011,100.0
AZE,2011,99.9
BDI,2011,6.16447401
BEL,2011,100.0
BEN,2011,36.9
BFA,2011,15.76035595
BGD,2011,59.6
BGR,2011,100.0
BHR,2011,100.0
BHS,2011,100.0
BIH,2011,99.70578055
BLR,2011,100.0
BLZ,2011,91.68173599
BMU,2011,100.0
BOL,2011,88.335943
BRA,2011,99.328691
BRB,2011,100.0
BRN,2011,100.0
BTN,2011,81.75247955
BWA,2011,53.24
CAF,2011,13.20128727
CAN,2011,100.0
CEB,2011,100.0
CHE,2011,100.0
CHL,2011,99.588193
CHN,2011,99.87464142
CIV,2011,59.03598785
CMR,2011,53.7
COD,2011,13.590608600000001
COG,2011,44.58398056
COL,2011,96.6936
COM,2011,69.65962219
CPV,2011,79.48470306
CRI,2011,99.232348
CSS,2011,93.18320657
CUB,2011,97.92866516
CUW,2011,100.0
CYM,2011,100.0
CYP,2011,100.0
CZE,2011,100.0
DEU,2011,100.0
DJI,2011,55.97589874
DMA,2011,95.65647125
DNK,2011,100.0
DOM,2011,97.898872
DZA,2011,99.07608032
EAP,2011,95.70111244
EAR,2011,75.21058407
EAS,2011,96.1282588
ECA,2011,99.92093822
ECS,2011,99.96440473
ECU,2011,96.872699
EGY,2011,99.82115173
EMU,2011,100.0
ERI,2011,40.96731949
ESP,2011,100.0
EST,2011,100.0
ETH,2011,23.0
EUU,2011,100.0
FCS,2011,43.25995411
FIN,2011,100.0
FJI,2011,89.96160126
FRA,2011,100.0
FRO,2011,100.0
FSM,2011,67.29288483
GAB,2011,90.63169098
GBR,2011,100.0
GEO,2011,99.54829407
GHA,2011,64.06255999999999
GIB,2011,100.0
GIN,2011,26.687135700000002
GMB,2011,49.72838974
GNB,2011,11.48763847
GNQ,2011,66.1
GRC,2011,100.0
GRD,2011,88.8
GRL,2011,100.0
GTM,2011,84.026414
GUM,2011,100.0
GUY,2011,83.64946747
HIC,2011,99.96023305
HKG,2011,100.0
HND,2011,82.195298
HPC,2011,28.57224848
HRV,2011,100.0
HTI,2011,37.35006332
HUN,2011,100.0
IBD,2011,89.22666139
IBT,2011,79.05342293
IDA,2011,46.67601499
IDB,2011,62.10598412
IDN,2011,94.83
IDX,2011,38.81505798
IMN,2011,100.0
IND,2011,67.6
IRL,2011,100.0
IRN,2011,99.17230988
IRQ,2011,98.0
ISL,2011,100.0
ISR,2011,100.0
ITA,2011,100.0
JAM,2011,91.1
JOR,2011,99.59909821
JPN,2011,100.0
KAZ,2011,99.79746835
KEN,2011,38.60998154
KGZ,2011,99.45127869
KHM,2011,48.0620575
KIR,2011,74.22705841
KNA,2011,100.0
KOR,2011,100.0
KWT,2011,100.0
LAC,2011,96.10916714
LAO,2011,70.0
LBN,2011,99.68401095
LBR,2011,4.1
LBY,2011,79.60702515
LCA,2011,94.85573578
LCN,2011,96.23333790000001
LDC,2011,34.304452399999995
LIC,2011,27.70270781
LIE,2011,100.0
LKA,2011,87.76
LMC,2011,71.12464187
LMY,2011,78.66408823
LSO,2011,22.91923141
LTE,2011,98.66475934
LTU,2011,100.0
LUX,2011,100.0
LVA,2011,100.0
MAC,2011,100.0
MAF,2011,100.0
MAR,2011,92.72958374
MCO,2011,100.0
MDA,2011,100.0
MDG,2011,14.3
MDV,2011,99.66815948
MEA,2011,96.12780437
MEX,2011,99.22056579999999
MHL,2011,89.91960679
MIC,2011,84.41309747
MKD,2011,99.7261638
MLI,2011,26.8568821
MLT,2011,100.0
MMR,2011,53.81276321
MNA,2011,95.49774613
MNE,2011,100.0
MNG,2011,72.05707491
MNP,2011,100.0
MOZ,2011,20.2
MRT,2011,35.73940277
MUS,2011,99.4
MWI,2011,7.6
MYS,2011,99.52960968
NAC,2011,100.0
NAM,2011,42.3
NCL,2011,100.0
NER,2011,14.3
NGA,2011,55.9
NIC,2011,78.60678864
NLD,2011,100.0
NOR,2011,100.0
NPL,2011,67.26
NRU,2011,99.0
NZL,2011,100.0
OED,2011,99.91998123
OMN,2011,100.0
OSS,2011,68.15087216
PAK,2011,70.50715637
PAN,2011,90.62649536
PER,2011,89.707491
PHL,2011,87.2
PLW,2011,98.61139679
PNG,2011,30.10444641
POL,2011,100.0
PRE,2011,35.58945935
PRI,2011,100.0
PRK,2011,31.13635063
PRT,2011,100.0
PRY,2011,98.23656
PSE,2011,99.7
PSS,2011,70.77348566
PST,2011,99.97695541
PYF,2011,100.0
QAT,2011,100.0
ROU,2011,100.0
RUS,2011,100.0
RWA,2011,10.8
SAS,2011,67.01539855
SAU,2011,100.0
SDN,2011,36.27924347
SEN,2011,56.5
SGP,2011,100.0
SLB,2011,37.68643951
SLE,2011,14.2
SLV,2011,92.574686
SMR,2011,100.0
SOM,2011,22.445467
SRB,2011,100.0
SSA,2011,35.56522111
SSD,2011,5.499668121
SSF,2011,35.57135685
SST,2011,73.20949785
STP,2011,60.61072922
SUR,2011,92.23822784
SVK,2011,100.0
SVN,2011,100.0
SWE,2011,100.0
SWZ,2011,51.50474167
SXM,2011,100.0
SYC,2011,98.23028564
SYR,2011,92.02855682
TCA,2011,100.0
TCD,2011,6.649646282000001
TEA,2011,96.51584929
TEC,2011,99.92848922
TGO,2011,39.7
THA,2011,99.52027893
TJK,2011,98.88719177
TKM,2011,99.93522644
TLA,2011,96.16899865
TLS,2011,52.48151016
TMN,2011,95.44902788
TON,2011,92.17545611
TSA,2011,67.01539855
TSS,2011,35.57135685
TTO,2011,100.0
TUN,2011,99.5
TUR,2011,99.96427917
TUV,2011,97.36597443
TZA,2011,14.2
UGA,2011,14.6
UKR,2011,100.0
UMC,2011,98.82158249
URY,2011,99.17
USA,2011,100.0
UZB,2011,99.68529509999999
VCT,2011,94.19324493
VEN,2011,98.84
VGB,2011,98.84901428
VIR,2011,100.0
VNM,2011,99.0
VUT,2011,38.35612869
WLD,2011,82.14193098
WSM,2011,96.6685747
XKX,2011,100.0
YEM,2011,67.63311005
ZAF,2011,84.7
ZMB,2011,26.44012833
ZWE,2011,36.9
ABW,2012,100.0
AFG,2012,69.1
AGO,2012,35.67078781
ALB,2012,100.0
AND,2012,100.0
ARB,2012,87.07057557
ARE,2012,100.0
ARG,2012,99.60309601
ARM,2012,99.97852325
ATG,2012,100.0
AUS,2012,100.0
AUT,2012,100.0
AZE,2012,100.0
BDI,2012,6.5
BEL,2012,100.0
BEN,2012,38.4
BFA,2012,16.75895119
BGD,2012,62.87481308
BGR,2012,100.0
BHR,2012,100.0
BHS,2012,100.0
BIH,2012,100.0
BLR,2012,100.0
BLZ,2012,92.04050446
BMU,2012,100.0
BOL,2012,90.387375
BRA,2012,99.519494
BRB,2012,100.0
BRN,2012,100.0
BTN,2012,91.5
BWA,2012,53.37743759
CAF,2012,16.09995842
CAN,2012,100.0
CEB,2012,100.0
CHE,2012,100.0
CHL,2012,100.0
CHN,2012,99.97492981
CIV,2012,55.8
CMR,2012,55.02230453
COD,2012,15.4
COG,2012,41.6
COL,2012,97.032176
COM,2012,69.3
CPV,2012,81.66445159999999
CRI,2012,99.503298
CSS,2012,94.35428962
CUB,2012,98.22006226
CUW,2012,100.0
CYM,2012,100.0
CYP,2012,100.0
CZE,2012,100.0
DEU,2012,100.0
DJI,2012,54.6
DMA,2012,97.11064148
DNK,2012,100.0
DOM,2012,97.86705
DZA,2012,98.76466047
EAP,2012,96.05969364
EAR,2012,81.34237323
EAS,2012,96.44979939
ECA,2012,99.94402756
ECS,2012,99.9747611
ECU,2012,97.194929
EGY,2012,99.7
EMU,2012,100.0
ERI,2012,42.1516571
ESP,2012,100.0
EST,2012,100.0
ETH,2012,35.06219101
EUU,2012,100.0
FCS,2012,46.03710087
FIN,2012,100.0
FJI,2012,91.04394531
FRA,2012,100.0
FRO,2012,100.0
FSM,2012,69.63873291
GAB,2012,89.3
GBR,2012,100.0
GEO,2012,100.0
GHA,2012,69.22899628
GIB,2012,100.0
GIN,2012,26.2
GMB,2012,50.84556198
GNB,2012,12.21888351
GNQ,2012,65.78884125
GRC,2012,100.0
GRD,2012,90.46961212
GRL,2012,100.0
GTM,2012,86.56990051
GUM,2012,100.0
GUY,2012,84.95391846
HIC,2012,99.97210653
HKG,2012,100.0
HND,2012,83.607727
HPC,2012,32.51374707
HRV,2012,100.0
HTI,2012,37.9
HUN,2012,100.0
IBD,2012,92.84043903
IBT,2012,82.25584638
IDA,2012,48.90882995
IDB,2012,61.754265000000004
IDN,2012,96.0
IDX,2012,42.33308495
IMN,2012,100.0
IND,2012,79.9
IRL,2012,100.0
IRN,2012,99.42672729
IRQ,2012,99.3
ISL,2012,100.0
ISR,2012,100.0
ITA,2012,100.0
JAM,2012,93.1
JOR,2012,99.5
JPN,2012,100.0
KAZ,2012,99.8814621
KEN,2012,40.84285355
KGZ,2012,99.8
KHM,2012,51.4397583
KIR,2012,76.30136108
KNA,2012,100.0
KOR,2012,100.0
KWT,2012,100.0
LAC,2012,96.46293565
LAO,2012,76.36662775
LBN,2012,99.9936676
LBR,2012,8.53408432
LBY,2012,77.97214508
LCA,2012,95.34342258
LCN,2012,96.59112964
LDC,2012,38.12779063
LIC,2012,31.919348699999997
LIE,2012,100.0
LKA,2012,88.91242981
LMC,2012,77.14601896
LMY,2012,81.89231216
LSO,2012,24.82303047
LTE,2012,98.86286640000002
LTU,2012,100.0
LUX,2012,100.0
LVA,2012,100.0
MAC,2012,100.0
MAF,2012,100.0
MAR,2012,94.93105316
MCO,2012,100.0
MDA,2012,100.0
MDG,2012,17.74127007
MDV,2012,99.84803009
MEA,2012,96.47644671
MEX,2012,99.111637
MHL,2012,90.73603058
MIC,2012,87.57366238
MKD,2012,100.0
MLI,2012,25.6
MLT,2012,100.0
MMR,2012,55.00156784
MNA,2012,95.89460543
MNE,2012,100.0
MNG,2012,79.48808289
MNP,2012,100.0
MOZ,2012,21.24827194
MRT,2012,36.89096451
MUS,2012,97.82164001
MWI,2012,7.4
MYS,2012,99.8
NAC,2012,100.0
NAM,2012,46.24301147
NCL,2012,100.0
NER,2012,14.4
NGA,2012,53.36264801
NIC,2012,79.4088974
NLD,2012,100.0
NOR,2012,100.0
NPL,2012,73.87316895
NRU,2012,99.03646088
NZL,2012,100.0
OED,2012,99.91663092
OMN,2012,100.0
OSS,2012,69.17856522
PAK,2012,70.63609314
PAN,2012,91.62860107
PER,2012,91.099508
PHL,2012,87.4516983
PLW,2012,97.63042631
PNG,2012,31.93793297
POL,2012,100.0
PRE,2012,36.95789535
PRI,2012,100.0
PRK,2012,33.20041275
PRT,2012,100.0
PRY,2012,97.835616
PSE,2012,99.94180298
PSS,2012,72.42226412
PST,2012,99.97590617
PYF,2012,100.0
QAT,2012,100.0
ROU,2012,100.0
RUS,2012,100.0
RWA,2012,17.5
SAS,2012,77.16505301
SAU,2012,100.0
SDN,2012,38.97557068
SEN,2012,57.78005600000001
SGP,2012,100.0
SLB,2012,41.98985291
SLE,2012,16.1696167
SLV,2012,93.680571
SMR,2012,100.0
SOM,2012,24.13723183
SRB,2012,100.0
SSA,2012,37.32654926
