country_iso,year,creative_svc_audiovisual,creative_svc_other_personal_cultural_recreational,creative_svc_advertising_mktresearch_polling,creative_svc_architectural_engineering_technical,creative_svc_personal_cultural_recreational,creative_svc_research
CHE,2004,,,,,0.009436497,
SYR,2004,,,,,2.372660824,
SYR,2004,,2.372660824,,,,
TJK,2004,,,,0.848609111,,
MKD,2004,,,2.969125177,,,
MKD,2004,,,,4.349352812,,
MKD,2004,,,,,,1.229251423
MKD,2004,,,,,1.536688507,
MKD,2004,0.718950717,,,,,
MKD,2004,,0.817658876,,,,
TGO,2004,,,0.020003467,,,
TON,2004,,,,,0.368689733,
TON,2004,0.137752208,,,,,
TON,2004,,0.230937525,,,,
TUN,2004,,,,,0.287614765,
TUN,2004,,0.287614765,,,,
TUR,2004,,,,,6.17595822,
TUR,2004,,6.175958325,,,,
TUV,2004,,,,,0.467959899,
UGA,2004,,,,,0,
UGA,2004,0,,,,,
UKR,2004,,,0.572591933,,,
UKR,2004,,,,1.412393434,,
UKR,2004,,,,,,1.628705942
UKR,2004,,,,,0.139966917,
MNE,2004,,,1.819798778,,,
MNE,2004,,,,5.043573379,,
MNE,2004,,,,,,4.136915288
MNE,2004,,,,,1.986497319,
MNE,2004,1.444725152,,,,,
MNE,2004,,0.541772279,,,,
TZA,2004,,,,,0.00520452,
TZA,2004,,0.00520452,,,,
USA,2004,,,0.169461596,,,
USA,2004,,,,0.87385016,,
USA,2004,,,,,,2.789262042
USA,2004,,,,,0.063584558,
USA,2004,,0.063584558,,,,
URY,2004,,,,,0.080517471,
URY,2004,,0.080517471,,,,
VEN,2004,,,,3.411131059,,
VEN,2004,,,,,0.359066427,
VEN,2004,0.359066427,,,,,
ZWE,2004,,,,,0.524187509,
ALB,2005,,,0.012794422,,,
ALB,2005,,,,0.001116292,,
ALB,2005,,,,,1.556110839,
ALB,2005,0.000429343,,,,,
ALB,2005,,1.555681496,,,,
DZA,2005,,,1.475867571,,,
DZA,2005,,,,5.185480654,,
DZA,2005,,,,,0.159553251,
DZA,2005,0.079776625,,,,,
DZA,2005,,0.079776625,,,,
AGO,2005,,,,,2.579386399,
AGO,2005,,2.579386399,,,,
ARG,2005,,,2.624038538,,,
ARG,2005,,,,1.013500783,,
ARG,2005,,,,,,1.916969506
ARG,2005,,,,,3.060082027,
ARG,2005,2.897008485,,,,,
ARG,2005,,0.163088615,,,,
ARM,2005,,,0.300423756,,,
ARM,2005,,,,,1.16228721,
ARM,2005,0.67528449,,,,,
ARM,2005,,0.48700272,,,,
AUS,2005,,,0.439990595,,,
AUS,2005,,,,2.435594007,,
AUS,2005,,,,,,1.049853769
AUS,2005,,,,,1.409369082,
AUS,2005,0.405835706,,,,,
AUS,2005,,1.003536596,,,,
AUT,2005,,,1.667057708,,,
AUT,2005,,,,4.614438332,,
AUT,2005,,,,,,3.506973415
AUT,2005,,,,,0.559592171,
AUT,2005,0.202156333,,,,,
AUT,2005,,0.357436664,,,,
AZE,2005,,,0.01786347,,,
AZE,2005,,,,,0.439265665,
AZE,2005,,0.439265665,,,,
BGD,2005,,,0.655404324,,,
BGD,2005,,,,0.317854283,,
BGD,2005,,,,,,0.491513211
BGD,2005,,,,,0.091593275,
BGD,2005,0.09031225,,,,,
BGD,2005,,0.001200961,,,,
BRB,2005,,,,0.222896415,,
BRB,2005,,,,,0.01644205,
BLR,2005,,,0.294302118,,,
BLR,2005,,,,0.868432479,,
BLR,2005,,,,,,0.482462489
BLR,2005,,,,,0.115790997,
BLR,2005,0.067544748,,,,,
BLR,2005,,0.048246249,,,,
BEL,2005,,,4.558940571,,,
BEL,2005,,,,2.289434544,,
BEL,2005,,,,,,3.071030139
BEL,2005,,,,,0.923301746,
BEL,2005,0.792666726,,,,,
BEL,2005,,0.132849654,,,,
BLZ,2005,,,,,0,
BEN,2005,,,0.454158388,,,
BEN,2005,,,,0.018579207,,
BOL,2005,,,,,0.278627891,
BOL,2005,0.22052927,,,,,
BOL,2005,,0.05809862,,,,
BWA,2005,,,0.209533222,,,
BWA,2005,,,,0.438376603,,
BWA,2005,,,,,,0.407192495
BRA,2005,,,0.794815392,,,
BRA,2005,,,,17.07842343,,
BRA,2005,,,,,,0.235351301
BRA,2005,,,,,0.347699019,
BRA,2005,0.099878486,,,,,
BRA,2005,,0.247820533,,,,
BGR,2005,,,0.437544383,,,
BGR,2005,,,,0.844964685,,
BGR,2005,,,,,,0.225207996
BGR,2005,,,,,0.886546305,
BGR,2005,0.192218762,,,,,
BGR,2005,,0.694321695,,,,
CPV,2005,,,0.002226998,,,
CPV,2005,,,,,0.004825162,
CPV,2005,,0.004825162,,,,
KHM,2005,,,,,0.125211294,
KHM,2005,,0.125211294,,,,
CMR,2005,,,,,1.841473096,
CAN,2005,,,0.897702278,,,
CAN,2005,,,,7.27945233,,
CAN,2005,,,,,,4.722063007
CAN,2005,,,,,3.707002787,
CAN,2005,3.367968733,,,,,
CAN,2005,,0.33904301,,,,
CHL,2005,,,,,0.969993286,
CHN,2005,,,1.445793982,,,
CHN,2005,,,,,0.179908097,
CHN,2005,0.179908097,,,,,
HKG,2005,,,0.830455259,,,
HKG,2005,,,,0.208791209,,
HKG,2005,,,,,0.423861852,
HKG,2005,0.384615385,,,,,
HKG,2005,,0.039246468,,,,
STP,2005,,,,,0.236186936,
STP,2005,0.193595849,,,,,
COL,2005,,,0.88302662,,,
COL,2005,,,,2.91734301,,
COL,2005,,,,,1.553834446,
COL,2005,0.90128321,,,,,
COL,2005,,0.652588724,,,,
COM,2005,,,,,0,
CRI,2005,,,0.087619585,,,
CRI,2005,,,,,,0.012053892
CRI,2005,,,,,0.004424846,
CRI,2005,0.003967104,,,,,
CRI,2005,,0.000457743,,,,
CIV,2005,,,0.587544207,,,
CIV,2005,,,,0.032074076,,
CIV,2005,,,,,0.00504536,
CIV,2005,0.00504536,,,,,
HRV,2005,,,1.914128994,,,
HRV,2005,,,,2.030493139,,
HRV,2005,,,,,,0.195625807
HRV,2005,,,,,0.288388559,
HRV,2005,0.074200203,,,,,
HRV,2005,,0.214177049,,,,
CYP,2005,,,0.801197957,,,
CYP,2005,,,,0.241577256,,
CYP,2005,,,,,,0.200203503
CYP,2005,,,,,0.635063896,
CYP,2005,0.09895909,,,,,
CYP,2005,,0.536123358,,,,
CAF,2005,,,4.248912845,,,
CAF,2005,,,,1.513856541,,
CAF,2005,,,,,,0.676295416
CAF,2005,,,,,0.766390384,
CAF,2005,0.39552555,,,,,
CAF,2005,,0.370868959,,,,
COD,2005,,,,,0.166312472,
DNK,2005,,,0.712904873,,,
DNK,2005,,,,2.424716877,,
DNK,2005,,,,,,2.22547371
DNK,2005,,,,,0.635355741,
DNK,2005,0.45760867,,,,,
DNK,2005,,0.177747357,,,,
ECU,2005,,,,,3.808046477,
ECU,2005,3.808046477,,,,,
EGY,2005,,,0.132490132,,,
EGY,2005,,,,,0.565473345,
EGY,2005,,0.565473345,,,,
SLV,2005,,,0.084590739,,,
SLV,2005,,,,,0,
EST,2005,,,2.218395857,,,
EST,2005,,,,0.367736363,,
EST,2005,,,,,,0.399728164
EST,2005,,,,,0.160032288,
EST,2005,0.035375542,,,,,
EST,2005,,0.124641782,,,,
ETH,2005,,,0.187722921,,,
ETH,2005,,,,0.045843913,,
ETH,2005,,,,,,0.0064221
FRO,2005,,,0.052825803,,,
FRO,2005,,,,0.265638324,,
FRO,2005,,,,,,0.05056184
FRO,2005,,,,,5.280316351,
FRO,2005,1.720611874,,,,,
FRO,2005,,3.559704477,,,,
FJI,2005,,,0.027981795,,,
FJI,2005,,,,0.118040851,,
FJI,2005,,,,,0.076185729,
FJI,2005,0.076185729,,,,,
FIN,2005,,,0.954201445,,,
FIN,2005,,,,2.39633337,,
FIN,2005,,,,,,2.002649148
FIN,2005,,,,,0.073760287,
FIN,2005,0.043319534,,,,,
FIN,2005,,0.030438652,,,,
FRA,2005,,,1.228028875,,,
FRA,2005,,,,,1.746485173,
FRA,2005,1.156868526,,,,,
FRA,2005,,0.590633248,,,,
PYF,2005,,,,,0.394794047,
PYF,2005,0.000462505,,,,,
PYF,2005,,0.394239041,,,,
GEO,2005,,,,,0.442770575,
GEO,2005,0.039298336,,,,,
GEO,2005,,0.403472239,,,,
DEU,2005,,,2.165859488,,,
DEU,2005,,,,5.267752724,,
DEU,2005,,,,,,4.668782034
DEU,2005,,,,,0.729544661,
DEU,2005,0.729544661,,,,,
GRC,2005,,,0.509881108,,,
GRC,2005,,,,,,0.271633142
GRC,2005,,,,,0.483799299,
GRC,2005,0.271922136,,,,,
GTM,2005,,,0.137635724,,,
GTM,2005,,,,,0.007646429,
GTM,2005,0.007646429,,,,,
GIN,2005,,,,,0.506695621,
GIN,2005,0.506695621,,,,,
GUY,2005,,,4.107096966,,,
HND,2005,,,,,0.048459309,
HND,2005,,0.048459309,,,,
HUN,2005,,,1.68522411,,,
HUN,2005,,,,1.100988008,,
HUN,2005,,,,,,1.801741798
HUN,2005,,,,,9.929341489,
HUN,2005,9.641916384,,,,,
HUN,2005,,0.287423769,,,,
ISL,2005,,,,,0.804295754,
IND,2005,,,0.531276117,,,
IND,2005,,,,4.988624963,,
IND,2005,,,,,,0.637653182
IND,2005,,,,,0.211474795,
IND,2005,,0.211474795,,,,
IDN,2005,,,,,0.441031989,
IRN,2005,,,,,1.100220044,
IRN,2005,0.498964793,,,,,
IRL,2005,,,,1.2339529,,
IRL,2005,,,,,,0.684378346
IRL,2005,,,,,0.340114892,
IRL,2005,0.340114892,,,,,
ITA,2005,,,1.497996732,,,
ITA,2005,,,,2.578724796,,
ITA,2005,,,,,,1.094637094
ITA,2005,,,,,0.783075554,
ITA,2005,0.350506287,,,,,
ITA,2005,,0.432569048,,,,
JAM,2005,,,0.00429249,,,
JAM,2005,,,,,1.272680446,
JAM,2005,,1.272680446,,,,
JPN,2005,,,,,,3.174073244
JPN,2005,,,,,0.08780261,
JPN,2005,0.074251633,,,,,
KAZ,2005,,,0.840902156,,,
KAZ,2005,,,,1.539058714,,
KAZ,2005,,,,,,0.321256125
KAZ,2005,,,,,0.007404283,
KAZ,2005,0.006910664,,,,,
KAZ,2005,,0.000493619,,,,
KEN,2005,,,,,0.021062597,
KEN,2005,,0.021062597,,,,
KIR,2005,,,,,0.176925532,
IRN,2005,,,,,0.538347727,
IRN,2005,0.255705119,,,,,
IRN,2005,,0.282642608,,,,
KGZ,2005,,,0.799873562,,,
KGZ,2005,,,,0.454096895,,
KGZ,2005,,,,,2.581182348,
KGZ,2005,,2.581182348,,,,
LVA,2005,,,5.224530751,,,
LVA,2005,,,,0.571447457,,
LVA,2005,,,,,,0.571447457
LVA,2005,,,,,0.244891881,
LVA,2005,0.081611695,,,,,
LVA,2005,,0.163283873,,,,
LBN,2005,,,,,3.68382E-05,
LBN,2005,,3.68382E-05,,,,
LSO,2005,,,0.022191401,,,
LTU,2005,,,1.457410624,,,
LTU,2005,,,,0.34297302,,
LTU,2005,,,,,,0.078809319
LTU,2005,,,,,0.334075464,
LTU,2005,0.093737698,,,,,
LTU,2005,,0.240344347,,,,
LUX,2005,,,1.504529362,,,
LUX,2005,,,,0.177582141,,
LUX,2005,,,,,,0.611398413
LUX,2005,,,,,0.597878851,
LUX,2005,0.569613254,,,,,
LUX,2005,,0.028265405,,,,
MDG,2005,,,0.008837861,,,
MDG,2005,,,,0.361950596,,
MWI,2005,,,,,0.411461505,
MWI,2005,0.410008764,,,,,
MYS,2005,,,,,7.977083834,
MLI,2005,,,0.40723619,,,
MLI,2005,,,,,0.110467829,
MLI,2005,0.002916642,,,,,
MLI,2005,,0.107915767,,,,
MLT,2005,,,0.198049722,,,
MLT,2005,,,,0.767032347,,
MLT,2005,,,,,,0.139559899
MLT,2005,,,,,17.97337322,
MUS,2005,,,,,0.149125518,
MUS,2005,0.033681478,,,,,
MUS,2005,,0.115444039,,,,
MEX,2005,,,,,2.380349027,
MEX,2005,2.380349027,,,,,
MNG,2005,,,,,0.026539919,
MNG,2005,,0.026539919,,,,
MOZ,2005,,,0.580754396,,,
MOZ,2005,,,,5.107188079,,
MOZ,2005,,,,,,0.162587837
MOZ,2005,,,,,0.126912089,
MOZ,2005,,0.126912089,,,,
NAM,2005,,,,0.011390985,,
NLD,2005,,,0.333279578,,,
NLD,2005,,,,1.060311634,,
NLD,2005,,,,,,5.041952532
NLD,2005,,,,,0.982444463,
NLD,2005,0.645079318,,,,,
NLD,2005,,0.337366598,,,,
NLD,2005,,,0.016372548,,,
NLD,2005,,,,0.248788058,,
NLD,2005,,,,,0.01311937,
NLD,2005,,0.01311937,,,,
NCL,2005,,,,,0.245534247,
NCL,2005,0.124081547,,,,,
NCL,2005,,0.121452701,,,,
NZL,2005,,,0.608224782,,,
NZL,2005,,,,0.827179714,,
NZL,2005,,,,,,0.697430776
NZL,2005,,,,,1.986862385,
NIC,2005,,,,,0,
NGA,2005,,,,,0,
NOR,2005,,,0.588721505,,,
NOR,2005,,,,4.742618443,,
NOR,2005,,,,,,1.086915861
NOR,2005,,,,,1.197565867,
NOR,2005,0.655431179,,,,,
NOR,2005,,0.542136229,,,,
PAK,2005,,,0.462207722,,,
PAK,2005,,,,1.468189233,,
PAK,2005,,,,,,0.054377379
PAK,2005,,,,,0.054377379,
PAN,2005,,,,0.804629716,,
PNG,2005,,,,,,0.824847084
PNG,2005,,,,,0.12692478,
PNG,2005,,0.12692478,,,,
PRY,2005,,,,2.874378938,,
PRY,2005,,,,,0,
PHL,2005,,,0.132596685,,,
PHL,2005,,,,,,0.17679558
PHL,2005,,,,,0.44198895,
PHL,2005,0.419889503,,,,,
PHL,2005,,0.022099448,,,,
POL,2005,,,2.553495363,,,
POL,2005,,,,2.289799329,,
POL,2005,,,,,,1.039610917
POL,2005,,,,,0.574822213,
POL,2005,0.218169439,,,,,
POL,2005,,0.358553195,,,,
PRT,2005,,,1.442924027,,,
PRT,2005,,,,1.427055072,,
PRT,2005,,,,,,0.236929483
PRT,2005,,,,,1.347805892,
PRT,2005,0.182379072,,,,,
PRT,2005,,1.165424473,,,,
MDA,2005,,,1.140522384,,,
MDA,2005,,,,,0.195518123,
MDA,2005,0.195518123,,,,,
ROU,2005,,,2.88624034,,,
ROU,2005,,,,2.528817705,,
ROU,2005,,,,,,0.667610704
ROU,2005,,,,,1.807275539,
ROU,2005,1.254288061,,,,,
ROU,2005,,0.552962741,,,,
RUS,2005,,,6.276506702,,,
RUS,2005,,,,4.596817794,,
RUS,2005,,,,,,1.926704338
RUS,2005,,,,,0.750657787,
RUS,2005,0.507607098,,,,,
RUS,2005,,0.243050689,,,,
WSM,2005,,,,,1.135852947,
WSM,2005,,1.135852947,,,,
SEN,2005,,,0.345727257,,,
SEN,2005,,,,,0.003217864,
SEN,2005,0.000772287,,,,,
SEN,2005,,0.002445576,,,,
SLE,2005,,,0.021752761,,,
SGP,2005,,,0.598312364,,,
SGP,2005,,,,1.662915318,,
SGP,2005,,,,,,0.308162114
SGP,2005,,,,,0.323263658,
SVK,2005,,,0.490070749,,,
SVK,2005,,,,1.260275921,,
SVK,2005,,,,,,0.400088314
SVK,2005,,,,,2.809505065,
SVK,2005,0.112651247,,,,,
SVK,2005,,2.696886558,,,,
SVN,2005,,,4.786005496,,,
SVN,2005,,,,1.873741389,,
SVN,2005,,,,,,0.744079787
SVN,2005,,,,,0.71563249,
SVN,2005,0.269953103,,,,,
SVN,2005,,0.445681915,,,,
SLB,2005,,,,,3.461761298,
SLB,2005,,3.461761298,,,,
ZAF,2005,,,,,1.007256573,
ESP,2005,,,,,1.13567878,
ESP,2005,0.486307658,,,,,
PSE,2005,,,,,1.747652566,
PSE,2005,,1.747652566,,,,
SWZ,2005,,,0.117149895,,,
SWZ,2005,,,,0.332691545,,
SWZ,2005,,,,,,0.233591936
SWZ,2005,,,,,0.025482757,
SWZ,2005,0,,,,,
SWZ,2005,,0.02512883,,,,
SWE,2005,,,1.663553099,,,
SWE,2005,,,,3.022749369,,
SWE,2005,,,,,,5.27045672
SWE,2005,,,,,0.516383179,
SWE,2005,0.357830788,,,,,
SWE,2005,,0.158552337,,,,
CHE,2005,,,,,0.009833222,
SYR,2005,,,,,2.920962199,
SYR,2005,,2.920962199,,,,
TJK,2005,,,,1.012696287,,
MKD,2005,,,2.960841175,,,
MKD,2005,,,,3.387618673,,
MKD,2005,,,,,,1.095665445
MKD,2005,,,,,1.37377132,
MKD,2005,0.52984889,,,,,
MKD,2005,,0.84391684,,,,
THA,2005,,,,,0.292926195,
TGO,2005,,,0.015826988,,,
TGO,2005,,,,,,0.024870982
TON,2005,,,,,2.975803947,
TON,2005,0.177870634,,,,,
TON,2005,,2.797933313,,,,
TUN,2005,,,,,0.092007759,
TUN,2005,,0.092007759,,,,
TUR,2005,,,,,4.030633021,
TUR,2005,,4.030631284,,,,
TUV,2005,,,,,0.274467719,
UGA,2005,,,,,0,
UGA,2005,0,,,,,
UKR,2005,,,0.673508659,,,
UKR,2005,,,,1.892238615,,
UKR,2005,,,,,,2.159503956
UKR,2005,,,,,0.171049818,
MNE,2005,,,2.10385274,,,
MNE,2005,,,,4.577171869,,
MNE,2005,,,,,,4.119279839
MNE,2005,,,,,1.963771418,
MNE,2005,1.376303529,,,,,
MNE,2005,,0.587467724,,,,
TZA,2005,,,,,0.052475653,
TZA,2005,,0.052475653,,,,
USA,2005,,,0.237871475,,,
USA,2005,,,,0.892814476,,
USA,2005,,,,,,2.769238121
USA,2005,,,,,0.065839426,
USA,2005,,0.065839426,,,,
URY,2005,,,,,0.02798792,
URY,2005,,0.02798792,,,,
VEN,2005,,,,2.980625931,,
VEN,2005,,,,,0.372578241,
VEN,2005,0.298062593,,,,,
VEN,2005,,0.074515648,,,,
ZWE,2005,,,,,0.579934274,
ALB,2006,,,0.006582578,,,
ALB,2006,,,,0.003989441,,
ALB,2006,,,,,3.873680991,
ALB,2006,2.569466146,,,,,
ALB,2006,,1.304214845,,,,
DZA,2006,,,1.443620757,,,
DZA,2006,,,,6.086617245,,
DZA,2006,,,,,0.156067109,
DZA,2006,0.117050332,,,,,
DZA,2006,,0.039016777,,,,
ARG,2006,,,3.250461805,,,
ARG,2006,,,,1.23659144,,
ARG,2006,,,,,,2.099999252
ARG,2006,,,,,3.211946862,
ARG,2006,3.019995363,,,,,
ARG,2006,,0.191951499,,,,
ARM,2006,,,0.3061435,,,
ARM,2006,,,,,1.118744069,
ARM,2006,0.619919957,,,,,
ARM,2006,,0.498824112,,,,
AUS,2006,,,0.537042242,,,
AUS,2006,,,,2.883752067,,
AUS,2006,,,,,,1.045521172
AUS,2006,,,,,1.518159206,
AUS,2006,0.457556992,,,,,
AUS,2006,,1.060602214,,,,
AUT,2006,,,1.693378435,,,
AUT,2006,,,,4.992166457,,
AUT,2006,,,,,,3.925557307
AUT,2006,,,,,0.497567144,
AUT,2006,0.20342524,,,,,
AUT,2006,,0.294142553,,,,
AZE,2006,,,0.096289912,,,
AZE,2006,,,,,,0.001489568
AZE,2006,,,,,0.31919308,
AZE,2006,,0.31919308,,,,
BGD,2006,,,0.724305196,,,
BGD,2006,,,,0.334075557,,
BGD,2006,,,,,,0.427340816
BGD,2006,,,,,0.194477557,
BGD,2006,0.165388393,,,,,
BGD,2006,,0.029164136,,,,
BRB,2006,,,,0.673015754,,
BRB,2006,,,,,0.004365777,
BLR,2006,,,,,0.204098634,
BLR,2006,,0.204098634,,,,
BEL,2006,,,4.366268922,,,
BEL,2006,,,,2.488077145,,
BEL,2006,,,,,,3.087409892
BEL,2006,,,,,0.936985608,
BEL,2006,0.789262651,,,,,
BEL,2006,,0.147723251,,,,
BLZ,2006,,,,,0,
BEN,2006,,,0.117013484,,,
BEN,2006,,,,0.470357352,,
BMU,2006,,,1.086676591,,,
BOL,2006,,,,,0.255758769,
BOL,2006,0.205823915,,,,,
BOL,2006,,0.049934854,,,,
BIH,2006,,,0.332268763,,,
BWA,2006,,,0.122779123,,,
BWA,2006,,,,0.87576448,,
BWA,2006,,,,,,1.160493891
BRA,2006,,,0.822750534,,,
BRA,2006,,,,15.58985531,,
BRA,2006,,,,,,0.654456799
BRA,2006,,,,,0.417476776,
BRA,2006,0.106292133,,,,,
BRA,2006,,0.311184643,,,,
BGR,2006,,,0.610569753,,,
BGR,2006,,,,1.868363246,,
BGR,2006,,,,,,0.305284876
BGR,2006,,,,,1.062399082,
BGR,2006,0.256434574,,,,,
BGR,2006,,0.818174132,,,,
CPV,2006,,,0.000523206,,,
CPV,2006,,,,,0.003662438,
CPV,2006,0.003662438,,,,,
KHM,2006,,,,,0.123427267,
KHM,2006,,0.123427267,,,,
CMR,2006,,,,,1.257316557,
CAN,2006,,,0.859241954,,,
CAN,2006,,,,6.162859865,,
CAN,2006,,,,,,4.753042542
CAN,2006,,,,,3.78839319,
CAN,2006,3.435019262,,,,,
CAN,2006,,0.353372271,,,,
CHL,2006,,,,,1.001223434,
CHN,2006,,,1.570582353,,,
CHN,2006,,,,,0.149373954,
CHN,2006,0.149373954,,,,,
HKG,2006,,,0.760231506,,,
HKG,2006,,,,0.210335299,,
HKG,2006,,,,,0.384927345,
HKG,2006,0.354683054,,,,,
HKG,2006,,0.030244291,,,,
STP,2006,,,,,0.25963378,
STP,2006,0.215222739,,,,,
COL,2006,,,0.743426507,,,
COL,2006,,,,4.643965415,,
COL,2006,,,,,1.360594575,
COL,2006,0.818044534,,,,,
COL,2006,,0.542550042,,,,
COM,2006,,,,,0,
CRI,2006,,,0.059663622,,,
CRI,2006,,,,,0.00410545,
CRI,2006,0.003600681,,,,,
CRI,2006,,0.000504768,,,,
CIV,2006,,,0.591435026,,,
CIV,2006,,,,0.03741611,,
HRV,2006,,,2.034974567,,,
HRV,2006,,,,2.036614476,,
HRV,2006,,,,,,0.202519232
HRV,2006,,,,,0.465460417,
HRV,2006,0.160050241,,,,,
HRV,2006,,0.30541399,,,,
CYP,2006,,,1.083088526,,,
CYP,2006,,,,0.29328188,,
CYP,2006,,,,,,0.210291853
CYP,2006,,,,,0.739696211,
CYP,2006,0.24000126,,,,,
CYP,2006,,0.499874076,,,,
CAF,2006,,,3.568419959,,,
CAF,2006,,,,1.828421706,,
CAF,2006,,,,,,0.751973962
CAF,2006,,,,,0.831494572,
CAF,2006,0.732907137,,,,,
CAF,2006,,0.098580487,,,,
COD,2006,,,,,0.269479251,
DNK,2006,,,0.689873789,,,
DNK,2006,,,,2.592503289,,
DNK,2006,,,,,,2.037059985
DNK,2006,,,,,0.829137816,
DNK,2006,0.472594176,,,,,
DNK,2006,,0.356541859,,,,
ECU,2006,,,,,3.966214195,
ECU,2006,3.966214195,,,,,
EGY,2006,,,0.190895287,,,
EGY,2006,,,,,0.718956274,
EGY,2006,,0.718956274,,,,
SLV,2006,,,0.0788255,,,
SLV,2006,,,,,0,
EST,2006,,,2.421688195,,,
EST,2006,,,,0.50785882,,
EST,2006,,,,,,0.467343336
EST,2006,,,,,0.212893219,
EST,2006,0.020655377,,,,,
EST,2006,,0.192226548,,,,
ETH,2006,,,0.05502696,,,
ETH,2006,,,,0.0566454,,
ETH,2006,,,,,,0.043868242
ETH,2006,,,,,0.039183284,
ETH,2006,0.039183284,,,,,
FRO,2006,,,0.063601932,,,
FRO,2006,,,,0.122046951,,
FRO,2006,,,,,,0.025211577
FRO,2006,,,,,4.300865789,
FRO,2006,1.6914676,,,,,
FRO,2006,,2.609971179,,,,
FJI,2006,,,0.099638427,,,
FJI,2006,,,,0.157013452,,
FJI,2006,,,,,0.099761286,
FJI,2006,0.099761286,,,,,
FIN,2006,,,0.59888327,,,
FIN,2006,,,,2.056918332,,
FIN,2006,,,,,,1.877410677
FIN,2006,,,,,0.139094125,
FIN,2006,0.022844981,,,,,
FIN,2006,,0.116248625,,,,
FRA,2006,,,0.944464155,,,
FRA,2006,,,,,1.361081841,
FRA,2006,0.75810795,,,,,
FRA,2006,,0.602974184,,,,
PYF,2006,,,,,0.403997366,
PYF,2006,0.004357594,,,,,
PYF,2006,,0.399639772,,,,
GEO,2006,,,0.011863254,,,
GEO,2006,,,,,0.623668209,
GEO,2006,0.054683952,,,,,
GEO,2006,,0.568984257,,,,
DEU,2006,,,2.101832027,,,
DEU,2006,,,,4.828044303,,
DEU,2006,,,,,,4.620141197
DEU,2006,,,,,0.498967192,
DEU,2006,0.498967192,,,,,
GRC,2006,,,0.472353622,,,
GRC,2006,,,,,,0.287578247
GRC,2006,,,,,0.431456332,
GTM,2006,,,0.388439002,,,
GUY,2006,,,4.441765327,,,
HND,2006,,,,,0.010873388,
HND,2006,,0.010873388,,,,
HUN,2006,,,1.911253815,,,
HUN,2006,,,,1.145360113,,
HUN,2006,,,,,,2.187190874
HUN,2006,,,,,7.79132693,
HUN,2006,7.562710198,,,,,
HUN,2006,,0.2285768,,,,
ISL,2006,,,,,0.664158662,
IND,2006,,,0.781702593,,,
IND,2006,,,,5.626322062,,
IND,2006,,,,,,0.960900673
IND,2006,,,,,0.439511775,
IND,2006,,0.439511775,,,,
IDN,2006,,,,,0.641362847,
IRN,2006,,,,,1.252425472,
IRN,2006,0.573147822,,,,,
IRL,2006,,,,1.019817797,,
IRL,2006,,,,,,0.622054648
IRL,2006,,,,,0.322416724,
IRL,2006,0.322416724,,,,,
ITA,2006,,,1.366574867,,,
ITA,2006,,,,2.862694638,,
ITA,2006,,,,,,1.270050717
ITA,2006,,,,,0.895385905,
ITA,2006,0.351804107,,,,,
ITA,2006,,0.543581986,,,,
JAM,2006,,,0.002831599,,,
JAM,2006,,,,,1.177529939,
JAM,2006,,1.177529939,,,,
JPN,2006,,,,,,2.62127645
JPN,2006,,,,,0.11935494,
JPN,2006,0.08858585,,,,,
KAZ,2006,,,0.80422173,,,
KAZ,2006,,,,1.674784922,,
KAZ,2006,,,,,,0.380239468
KAZ,2006,,,,,0.009649667,
KAZ,2006,0.009649667,,,,,
KEN,2006,,,,,0.028812157,
KEN,2006,,0.028812157,,,,
KIR,2006,,,,,0.130349325,
IRN,2006,,,0.600960904,,,
IRN,2006,,,,0.439989233,,
IRN,2006,,,,,,0.506137155
IRN,2006,,,,,0.648460741,
IRN,2006,0.298193423,,,,,
IRN,2006,,0.350267319,,,,
KGZ,2006,,,0.750940656,,,
KGZ,2006,,,,0.426166744,,
KGZ,2006,,,,,2.687438115,
KGZ,2006,,2.687438115,,,,
LVA,2006,,,4.874752365,,,
LVA,2006,,,,0.47393742,,
LVA,2006,,,,,,0.47393742
LVA,2006,,,,,0.270796785,
LVA,2006,0.067687415,,,,,
LVA,2006,,0.135416112,,,,
LSO,2006,,,0.019200768,,,
LTU,2006,,,1.521968522,,,
LTU,2006,,,,0.272802544,,
LTU,2006,,,,,,0.245862843
LTU,2006,,,,,0.430956476,
LTU,2006,0.203998326,,,,,
LTU,2006,,0.226952446,,,,
LUX,2006,,,1.388804065,,,
LUX,2006,,,,0.161213608,,
LUX,2006,,,,,,0.53023506
LUX,2006,,,,,0.651550255,
LUX,2006,0.624814195,,,,,
LUX,2006,,0.026735304,,,,
MDG,2006,,,,,0.003003093,
MWI,2006,,,,,0.429370825,
MWI,2006,0.427527785,,,,,
MYS,2006,,,,,3.978792882,
MLI,2006,,,0.099572032,,,
MLI,2006,,,,0.000638282,,
MLI,2006,,,,,,0.034148101
MLI,2006,,,,,0.089040375,
MLI,2006,,0.089040375,,,,
MLT,2006,,,0.242229229,,,
MLT,2006,,,,0.716941277,,
MLT,2006,,,,,,0.708277802
MLT,2006,,,,,18.29076653,
MUS,2006,,,,,0.115239634,
MUS,2006,0.016753426,,,,,
MUS,2006,,0.098546042,,,,
MEX,2006,,,,,2.417370097,
MEX,2006,2.417370097,,,,,
MOZ,2006,,,,8.31348816,,
MOZ,2006,,,,,0.600273346,
MOZ,2006,,0.600273346,,,,
NAM,2006,,,,0.104814026,,
NLD,2006,,,0.287273228,,,
